GeneId,GeneName,TransId,TransName,ExonCount,TranscriptLength,EffectiveLength,FittedFragments,RawFittedFragments,AdjTPM,RawTPM,TranscriptBasesCovered,SJSupported,UniqueSJSupported,UniqueSJFragments,UniqueNonSJFragments,DiscordantFragments,LowMapQualFrags
ENSG00000157554,ERG,2339397,ENST00000398910,11,4954,4834,439.7,445.2,6.604e+01,4.116e+01,4948,9,0,0,0,19,8.4
ENSG00000157554,ERG,2339444,ENST00000453032,9,1595,1475,2094.2,2136.6,1.031e+03,6.424e+02,1595,8,1,47,0,0,40.2
ENSG00000157554,ERG,2339457,ENST00000398919,12,1868,1748,2215.6,2441.4,9.203e+02,5.735e+02,1859,11,1,243,0,19,45.9
ENSG00000157554,ERG,2339633,ENST00000481609,8,970,850,279.9,221.9,2.390e+02,1.490e+02,970,7,2,44,0,19,4.2
ENSG00000157554,ERG,2339675,ENST00000492833,6,938,818,1.2,2.4,1.061e+00,6.610e-01,728,4,0,0,0,19,0.0
ENSG00000157554,ERG,2339684,ENST00000468474,8,1454,1334,3933.9,4535.7,2.141e+03,1.334e+03,1449,7,0,0,0,19,85.3
ENSG00000157554,ERG,2339691,ENST00000473107,4,560,440,68.0,44.3,1.122e+02,6.995e+01,479,3,1,11,0,19,0.8
ENSG00000157554,ERG,2339698,ENST00000485493,5,1626,1506,2626.4,2271.7,1.266e+03,7.891e+02,1614,3,1,14,0,0,42.7
ENSG00000157554,ERG,2339746,ENST00000442448,11,5034,4914,4360.6,4480.4,6.443e+02,4.015e+02,5020,10,0,202,0,19,84.2
ENSG00000157554,ERG,2339766,ENST00000429727,4,924,804,27.1,29.9,2.446e+01,1.524e+01,636,2,0,0,0,19,0.6
ENSG00000184012,TMPRSS2,2352821,ENST00000332149,14,3205,3085,18562.5,19584.7,4.369e+03,2.723e+03,3178,13,0,551,0,17,357.5
ENSG00000184012,TMPRSS2,2352833,ENST00000488556,2,633,513,167.9,195.2,2.377e+02,1.481e+02,479,1,0,0,0,5,3.6
ENSG00000184012,TMPRSS2,2352838,ENST00000458356,14,1701,1581,8587.1,8889.5,3.944e+03,2.458e+03,1701,13,0,0,0,17,162.3
ENSG00000184012,TMPRSS2,2352851,ENST00000454499,14,1901,1781,63.5,65.2,2.590e+01,1.614e+01,1523,11,0,0,0,12,1.2
ENSG00000184012,TMPRSS2,2352871,ENST00000469395,2,563,443,200.3,217.4,3.282e+02,2.045e+02,405,1,0,0,0,28,4.0
ENSG00000184012,TMPRSS2,2352873,ENST00000424093,8,726,606,1523.0,1425.8,1.825e+03,1.137e+03,726,7,1,113,0,1,26.0
ENSG00000184012,TMPRSS2,2352891,ENST00000497881,3,1708,1588,0.0,0.0,8.341e-34,5.198e-34,142,1,0,0,0,0,0.0
ENSG00000184012,TMPRSS2,2352900,ENST00000463138,4,217,97,9.4,9.6,6.981e+01,4.350e+01,217,3,1,8,0,0,0.2
ENSG00000184012,TMPRSS2,2352905,ENST00000455813,3,454,334,848.1,592.3,1.844e+03,1.149e+03,297,2,1,17,0,1,10.8
ENSG00000184012,TMPRSS2,2352915,ENST00000489201,2,544,424,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000184012,TMPRSS2,2352930,ENST00000398585,14,3240,3120,11726.5,10997.0,2.729e+03,1.701e+03,3220,13,0,181,0,17,200.8
ENSG00000169083,AR,2417279,ENST00000374690,8,10065,9945,43046.9,42222.9,3.143e+03,1.959e+03,9958,7,0,0,0,10,542.4
ENSG00000169083,AR,2417304,ENST00000513847,4,2420,2300,30.3,15.5,9.574e+00,5.966e+00,2212,2,0,0,0,1,0.2
ENSG00000169083,AR,2417315,ENST00000504326,4,3615,3495,0.0,0.0,1.466e-03,9.139e-04,2212,2,0,0,0,1,0.0
ENSG00000169083,AR,2417325,ENST00000514029,5,3899,3779,0.0,0.0,1.258e-04,7.841e-05,2212,1,0,0,0,1,0.0
ENSG00000169083,AR,2417337,ENST00000396043,8,1728,1608,2689.5,3780.9,1.214e+03,7.568e+02,1722,7,1,16,0,10,48.6
ENSG00000169083,AR,2417345,ENST00000396044,5,2427,2307,293.7,149.6,9.243e+01,5.760e+01,2427,3,0,0,0,1,1.9
